customer_key,customer_id,first_name,last_name,marital_status,gender,birth_date,country,create_date
340,AW00015802,Bridget,Kumar,Single,Female,1979-10-18,Australia,2026-01-04
341,AW00015803,Bradley,Goel,Married,Male,1968-04-16,Australia,2026-01-04
342,AW00015804,Brittney,Liu,Married,Female,1968-02-17,Australia,2026-01-04
343,AW00015805,Dawn,Lin,Married,Female,1967-08-30,Australia,2026-01-04
344,AW00015806,Devin,Allen,Married,Male,1973-01-02,Australia,2026-01-04
345,AW00015807,Scot,Schulte,Single,Male,1972-10-29,Australia,2026-01-04
346,AW00015808,Natasha,Blanco,Married,Female,1966-07-19,Australia,2026-01-04
347,AW00015809,Christian,Sharma,Married,Male,1966-03-15,Australia,2026-01-04
348,AW00015810,Regina,Kapoor,Married,Female,1971-09-03,Australia,2026-01-04
349,AW00015811,Barbara,Schultz,Married,Male,1971-05-02,Australia,2026-01-04
350,AW00015812,Logan,Allen,Married,Male,1964-10-07,Australia,2026-01-04
351,AW00015813,Julian,Diaz,Single,Male,1982-01-30,United States,2026-01-04
352,AW00015814,Monica,Subram,Single,Female,1981-10-14,United States,2026-01-04
353,AW00015815,Nicole,Price,Single,Female,1980-07-24,Canada,2026-01-04
354,AW00015816,Victoria,Miller,Married,Female,1981-11-17,Canada,2026-01-04
355,AW00015817,Chloe,Alexander,Single,Female,1982-01-05,United States,2026-01-04
356,AW00015818,Stanley,Perez,Married,Male,1982-01-16,United States,2026-01-04
357,AW00015819,Savannah,Cox,Single,Female,1986-03-15,United States,2026-01-04
358,AW00015820,Chase,Ward,Married,Male,1986-04-01,United States,2026-01-04
359,AW00015821,Logan,Anderson,Single,Male,1986-06-25,United States,2026-01-04
360,AW00015822,Damien,Zhu,Married,Male,1944-04-17,Australia,2026-01-04
361,AW00015823,Sharon,Tang,Single,Female,1944-03-23,Australia,2026-01-04
362,AW00015824,Lindsay,Kumar,Single,Female,1982-11-30,United States,2026-01-04
363,AW00015825,Angela,Simmons,Single,Female,1981-12-02,United States,2026-01-04
364,AW00015826,Marissa,Price,Single,Female,1984-07-08,Canada,2026-01-04
365,AW00015827,Danielle,Ward,Single,Female,1984-11-03,United States,2026-01-04
366,AW00015828,Robyn,Ramos,Married,Female,1945-05-20,Australia,2026-01-04
367,AW00015829,Devin,Diaz,Single,Male,1944-11-13,Australia,2026-01-04
368,AW00015830,Naomi,Alonso,Married,Female,1945-08-13,Australia,2026-01-04
369,AW00015831,Omar,He,Married,Male,1945-08-13,Australia,2026-01-04
370,AW00015832,Manuel,Martinez,Single,Male,1946-10-02,Australia,2026-01-04
371,AW00015833,Tabitha,Kovar,Single,Female,1948-09-20,Australia,2026-01-04
372,AW00015834,Rebecca,Green,Single,Female,1981-09-22,United States,2026-01-04
373,AW00015835,Marcus,Smith,Single,Male,1981-10-25,United States,2026-01-04
374,AW00015836,Devin,Jackson,Single,Male,1981-10-13,United States,2026-01-04
375,AW00015837,Julia,Johnston,Single,Female,1981-04-19,United States,2026-01-04
376,AW00015838,Julia,Taylor,Single,Female,1985-02-13,United States,2026-01-04
377,AW00015839,William,Taylor,Single,Male,1979-11-18,United States,2026-01-04
378,AW00015840,Natalie,Peterson,Married,Female,1977-08-25,United States,2026-01-04
379,AW00015841,Luis,Shan,Single,Male,1983-05-11,United States,2026-01-04
380,AW00015842,Haley,Gray,Married,Female,1983-01-09,United States,2026-01-04
381,AW00015843,Caleb,Wright,Single,Male,1974-05-02,United States,2026-01-04
382,AW00015844,Megan,Brown,Married,Female,1974-06-24,United States,2026-01-04
383,AW00015845,Mackenzie,Carter,Married,Female,1974-06-17,United States,2026-01-04
384,AW00015846,Julian,Flores,Single,Male,1979-09-06,Canada,2026-01-04
385,AW00015847,Edward,White,Married,Male,1979-05-10,Canada,2026-01-04
386,AW00015848,Gabrielle,Hernandez,Married,Female,1979-08-24,United States,2026-01-04
387,AW00015849,Destiny,Kelly,Single,Female,1972-08-29,United States,2026-01-04
388,AW00015850,Rachel,Bradley,Single,Female,1978-10-04,Canada,2026-01-04
389,AW00015851,Taylor,Anderson,Single,Female,1972-12-18,United States,2026-01-04
390,AW00015852,Oscar,Henderson,Single,Male,1978-08-22,United States,2026-01-04
391,AW00015853,Jasmine,Brown,Married,Female,1972-08-21,United States,2026-01-04
392,AW00015854,Miranda,Wood,Married,Female,1973-02-24,United States,2026-01-04
393,AW00015855,Noah,Jones,Married,Male,1968-10-14,United States,2026-01-04
394,AW00015856,Luis,Gonzales,Married,Male,1973-08-02,Canada,2026-01-04
395,AW00015857,Isabella,White,Single,Female,1964-12-03,United States,2026-01-04
396,AW00015858,Jonathan,Parker,Married,Male,1964-12-12,United States,2026-01-04
397,AW00015859,Abigail,Ramirez,Single,Female,1964-09-01,Canada,2026-01-04
398,AW00015860,Joe,Moreno,Single,Male,1978-04-19,United States,2026-01-04
399,AW00015861,Damien,Zhao,Single,Male,1977-11-23,United States,2026-01-04
400,AW00015862,Sriniwa,Narayanan,Single,Female,1978-06-06,United States,2026-01-04
401,AW00015863,Adam,Scott,Married,Male,1979-01-31,Canada,2026-01-04
402,AW00015864,Lauren,Bailey,Single,Female,1984-10-16,Canada,2026-01-04
403,AW00015865,Isabel,Price,Single,Female,1976-10-11,United States,2026-01-04
404,AW00015866,Abigail,White,Single,Female,1981-12-30,Canada,2026-01-04
405,AW00015867,Victoria,White,Single,Female,1976-08-07,United States,2026-01-04
406,AW00015868,Caleb,Lal,Single,Male,1976-12-10,Canada,2026-01-04
407,AW00015869,Alexandra,Hall,Single,Female,1977-06-20,United States,2026-01-04
408,AW00015870,Zoe,Howard,Single,Female,1976-11-29,United States,2026-01-04
409,AW00015871,Ryan,Jai,Married,Male,1977-06-22,United States,2026-01-04
410,AW00015872,Gabriella,Gonzalez,Married,Female,1983-09-29,Canada,2026-01-04
411,AW00015873,Hailey,Richardson,Married,Female,1983-10-16,United States,2026-01-04
412,AW00015874,Samuel,Martin,Married,Male,1949-12-10,Canada,2026-01-04
413,AW00015875,Devin,Morris,Married,Male,1949-08-16,United States,2026-01-04
414,AW00015876,Eduardo,Turner,Married,Male,1950-04-17,Canada,2026-01-04
415,AW00015877,Jordan,Perez,Married,Male,1956-10-07,United States,2026-01-04
416,AW00015878,Kevin,Flores,Married,Male,1950-10-21,Canada,2026-01-04
417,AW00015879,Tyler,Wilson,Married,Male,1950-11-18,Canada,2026-01-04
418,AW00015880,Patrick,Bailey,Married,Male,1951-05-13,United States,2026-01-04
419,AW00015881,Destiny,Williams,Married,Female,1951-02-17,Canada,2026-01-04
420,AW00015882,Maurice,Xie,Single,Male,1951-05-01,United States,2026-01-04
421,AW00015883,Tristan,Coleman,Married,Male,1951-05-13,United States,2026-01-04
422,AW00015884,Dakota,Bradley,Married,Male,1951-01-04,United States,2026-01-04
423,AW00015885,Garrett,Sanchez,Single,Male,1951-11-15,United States,2026-01-04
424,AW00015886,Matthew,Brown,Single,Male,1951-10-16,United States,2026-01-04
425,AW00015887,Deanna,Vazquez,Married,Female,1952-02-09,United States,2026-01-04
426,AW00015888,Amanda,Richardson,Married,Female,1951-11-02,United States,2026-01-04
427,AW00015889,Robert,Wright,Married,Male,1952-05-17,Canada,2026-01-04
428,AW00015890,James,Russell,Single,Male,1952-08-26,United States,2026-01-04
429,AW00015891,Jordan,Lopez,Married,Male,1952-12-08,United States,2026-01-04
430,AW00015892,Pamela,Srini,Single,Female,1964-07-05,United States,2026-01-04
431,AW00015893,Yolanda,Xu,Married,Female,1954-05-15,United States,2026-01-04
432,AW00015894,Joanna,Gutierrez,Married,Female,1970-05-06,United States,2026-01-04
433,AW00015895,Sophia,Parker,Single,Female,1970-05-06,United States,2026-01-04
434,AW00015896,Samuel,Jones,Married,Male,1953-12-15,United States,2026-01-04
435,AW00015897,Haley,Cooper,Single,Female,1953-09-14,United States,2026-01-04
436,AW00015898,Isaiah,Gonzalez,Married,Male,1954-10-29,United States,2026-01-04
437,AW00015899,Ian,James,Married,Male,1954-12-29,United States,2026-01-04
438,AW00015900,Wyatt,Roberts,Single,Male,1961-03-24,Canada,2026-01-04
439,AW00015901,Taylor,Bryant,Single,Female,1955-08-27,United States,2026-01-04
440,AW00015902,Robert,Diaz,Married,Male,1955-10-23,United States,2026-01-04
441,AW00015903,Abigail,Barnes,Married,Female,1956-01-06,United States,2026-01-04
442,AW00015904,Janice,Bennett,Married,Female,1955-07-25,United States,2026-01-04
443,AW00015905,Taylor,Taylor,Single,Female,1956-10-15,Canada,2026-01-04
444,AW00015906,Kaitlyn,Lewis,Single,Female,1956-09-02,Canada,2026-01-04
445,AW00015907,Steven,Bailey,Married,Male,1956-10-15,United States,2026-01-04
446,AW00015908,David,Wilson,Married,Male,1973-09-12,United States,2026-01-04
447,AW00015909,Cassidy,Ross,Married,Female,1957-03-06,United States,2026-01-04
448,AW00015910,Caleb,Hughes,Married,Male,1956-12-05,United States,2026-01-04
449,AW00015911,Maria,Baker,Married,Female,1963-04-23,United States,2026-01-04
450,AW00015912,Mya,Simmons,Single,Female,1957-09-04,United States,2026-01-04
451,AW00015913,Antonio,Hughes,Married,Male,1957-12-14,Canada,2026-01-04
452,AW00015914,Logan,Bryant,Single,Male,1963-08-19,United States,2026-01-04
453,AW00015915,Alex,Cox,Single,Male,1958-01-08,United States,2026-01-04
454,AW00015916,Brandon,Walker,Married,Male,1958-01-11,Canada,2026-01-04
455,AW00015917,Emily,White,Married,Female,1958-03-20,Canada,2026-01-04
456,AW00015918,Roberto,Ruiz,Single,Male,1957-08-02,United States,2026-01-04
457,AW00015919,Rebekah,Prasad,Married,Female,1963-11-04,United Kingdom,2026-01-04
458,AW00015920,Colin,Wu,Single,Male,1963-02-11,France,2026-01-04
459,AW00015921,Donald,Patel,Single,Male,1968-11-22,France,2026-01-04
460,AW00015922,Roger,Kumar,Married,Male,1968-10-12,United Kingdom,2026-01-04
461,AW00015923,Ricardo,Raje,Single,Male,1967-10-04,France,2026-01-04
462,AW00015924,Omar,Wang,Married,Male,1961-12-18,France,2026-01-04
463,AW00015925,Stanley,Subram,Married,Male,1961-12-25,France,2026-01-04
464,AW00015926,Donna,Deng,Single,Female,1961-08-11,Germany,2026-01-04
465,AW00015927,Gilbert,Huang,Single,Male,1962-06-03,Germany,2026-01-04
466,AW00015928,Priscilla,Pal,Single,Female,1961-11-05,Germany,2026-01-04
467,AW00015929,Karla,Raji,Married,Female,1962-02-07,United Kingdom,2026-01-04
468,AW00015930,Tiffany,He,Married,Female,1960-09-29,France,2026-01-04
469,AW00015931,Micah,Xu,Married,Male,1960-07-07,France,2026-01-04
470,AW00015932,Tabitha,Jimenez,Married,Female,1961-03-10,Germany,2026-01-04
471,AW00015933,Clinton,Dominguez,Single,Male,1966-01-30,United Kingdom,2026-01-04
472,AW00015934,Nichole,Raji,Single,Female,1961-09-25,United States,2026-01-04
473,AW00015935,Amber,King,Married,Female,1944-10-24,United States,2026-01-04
474,AW00015936,Abigail,Johnson,Married,Female,1939-01-12,United States,2026-01-04
475,AW00015937,Grace,Lewis,Married,Female,1970-11-09,United States,2026-01-04
476,AW00015938,Sean,Collins,Married,Male,1976-07-05,United States,2026-01-04
477,AW00015939,Jennifer,Brown,Married,Female,1970-08-11,United States,2026-01-04
478,AW00015940,Jack,Bryant,Married,Male,1971-05-27,United States,2026-01-04
479,AW00015941,Bailey,Brooks,Single,Female,1970-08-26,United States,2026-01-04
480,AW00015942,Lucas,Rodriguez,Married,Male,1975-08-06,Canada,2026-01-04
481,AW00015943,Richard,Watson,Married,Male,1969-07-17,Canada,2026-01-04
482,AW00015944,Damien,Lu,Married,Male,1969-11-09,United States,2026-01-04
483,AW00015945,Alexandria,Kelly,Married,Female,1975-06-21,United States,2026-01-04
484,AW00015946,Wyatt,Wilson,Single,Male,1970-01-17,United States,2026-01-04
485,AW00015947,Michelle,Blue,Married,Female,1970-04-11,United States,2026-01-04
486,AW00015948,Angela,Hughes,Single,Female,1970-05-20,United States,2026-01-04
487,AW00015949,Katherine,Green,Married,Female,1975-09-07,United States,2026-01-04
488,AW00015950,Erin,Peterson,Married,Female,1961-07-14,United States,2026-01-04
489,AW00015951,Jenna,Baker,Married,Female,1962-04-12,United States,2026-01-04
490,AW00015952,Evan,Cooper,Married,Male,1961-12-18,United States,2026-01-04
491,AW00015953,Julio,Moreno,Married,Male,1939-10-09,United States,2026-01-04
492,AW00015954,Marshall,Deng,Married,Male,1980-02-20,United States,2026-01-04
493,AW00015955,Neil,Ortega,Married,Male,1974-11-13,United States,2026-01-04
494,AW00015956,Ryan,Li,Married,Male,1974-05-13,United States,2026-01-04
495,AW00015957,Samuel,Ross,Single,Male,1969-05-14,United States,2026-01-04
496,AW00015958,Nicole,Ross,Married,Female,1967-10-04,United States,2026-01-04
497,AW00015959,Logan,Rodriguez,Married,Male,1967-08-30,United States,2026-01-04
498,AW00015960,Brianna,Bryant,Married,Female,1968-04-06,United States,2026-01-04
499,AW00015961,Ashley,Walker,Single,Female,1978-10-17,United States,2026-01-04
500,AW00015962,Benjamin,Winter,Single,Male,1972-01-08,United States,2026-01-04
501,AW00015963,Madison,Smith,Single,Female,1978-01-30,United States,2026-01-04
502,AW00015964,Steven,Cox,Single,Male,1972-09-29,United States,2026-01-04
503,AW00015965,Jennifer,Watson,Single,Female,1966-12-16,United States,2026-01-04
504,AW00015966,Natalie,Foster,Married,Female,1961-02-11,United States,2026-01-04
505,AW00015967,Dakota,Diaz,Married,Male,1960-12-13,United States,2026-01-04
506,AW00015968,Edward,Gonzalez,Single,Male,1966-04-17,United States,2026-01-04
507,AW00015969,Sean,Murphy,Single,Male,1977-05-24,United States,2026-01-04
508,AW00015970,Samuel,Thompson,Single,Male,1965-09-02,United States,2026-01-04
509,AW00015971,Ryan,Jenkins,Married,Male,1941-02-22,United States,2026-01-04
510,AW00015972,Caitlin,Bailey,Married,Female,1941-03-31,United States,2026-01-04
511,AW00015973,Christopher,Garcia,Married,Male,1942-05-23,United States,2026-01-04
512,AW00015974,Marcus,Green,Married,Male,1965-12-10,Canada,2026-01-04
513,AW00015975,Gabrielle,Collins,Single,Female,1971-09-21,United States,2026-01-04
514,AW00015976,Kristopher,Patel,Single,Male,1965-11-21,United States,2026-01-04
515,AW00015977,Julia,Harris,Married,Female,1965-09-12,United States,2026-01-04
516,AW00015978,Xavier,Walker,Married,Male,1966-05-18,United States,2026-01-04
517,AW00015979,Nicole,Cook,Married,Female,1965-12-12,United States,2026-01-04
518,AW00015980,Gabrielle,Morgan,Single,Female,1965-11-19,United States,2026-01-04
519,AW00015981,Gabriel,Powell,Single,Male,1965-09-11,United States,2026-01-04
520,AW00015982,Jose,Evans,Married,Male,1965-11-19,United States,2026-01-04
521,AW00015983,Alexis,Ross,Married,Female,1966-03-15,United States,2026-01-04
522,AW00015984,Nathan,Wright,Married,Male,1965-12-20,United States,2026-01-04
523,AW00015985,Devin,Johnson,Married,Male,1965-12-16,United States,2026-01-04
524,AW00015986,Dalton,Sanchez,Single,Male,1960-03-10,United States,2026-01-04
525,AW00015987,Nicole,Kelly,Married,Female,1971-03-21,United States,2026-01-04
526,AW00015988,Edward,Moore,Married,Male,1959-11-09,United States,2026-01-04
527,AW00015989,Savannah,Campbell,Married,Female,1965-11-15,United States,2026-01-04
528,AW00015990,Eduardo,Richardson,Single,Male,1964-05-21,United States,2026-01-04
529,AW00015991,David,Taylor,Married,Male,1958-07-19,United States,2026-01-04
530,AW00015992,Isabelle,Alexander,Single,Female,1958-10-20,United States,2026-01-04
531,AW00015993,Spencer,Coleman,Married,Male,1958-11-19,Canada,2026-01-04
532,AW00015994,Olivia,Blue,Married,Female,1958-05-01,United States,2026-01-04
533,AW00015995,Kaitlyn,Johnson,Married,Female,1957-11-23,United States,2026-01-04
534,AW00015996,Emily,Barnes,Married,Female,1963-02-23,Canada,2026-01-04
535,AW00015997,Melissa,Jenkins,Married,Female,1948-09-07,Canada,2026-01-04
536,AW00015998,Marissa,Flores,Married,Female,1942-11-06,United States,2026-01-04
537,AW00015999,Maria,Hill,Married,Female,1943-01-20,United States,2026-01-04
538,AW00016000,Gabrielle,Ramirez,Married,Female,1943-03-27,Canada,2026-01-04
539,AW00016001,Ricardo,Pal,Married,Male,1943-04-24,United States,2026-01-04
540,AW00016002,Paige,Hayes,Married,Female,1942-08-10,United States,2026-01-04
541,AW00016003,Carol,Robinson,Married,Female,1943-04-26,United States,2026-01-04
542,AW00016004,Joe,Martinez,Married,Male,1944-05-18,United States,2026-01-04
543,AW00016005,Jordan,Hill,Single,Male,1944-04-05,Canada,2026-01-04
544,AW00016006,Angelica,Henderson,Married,Female,1944-01-11,United States,2026-01-04
545,AW00016007,Janelle,Gonzalez,Married,Female,1945-03-30,United States,2026-01-04
546,AW00016008,Morgan,Allen,Married,Female,1945-01-12,United States,2026-01-04
547,AW00016009,Matthew,Martinez,Single,Male,1945-03-14,Canada,2026-01-04
548,AW00016010,Nicole,Wood,Married,Female,1945-08-13,United States,2026-01-04
549,AW00016011,Maria,Murphy,Married,Female,1946-03-06,Canada,2026-01-04
550,AW00016012,Grace,Cooper,Single,Female,1974-01-29,Canada,2026-01-04
551,AW00016013,Xavier,Williams,Single,Male,1974-01-18,United States,2026-01-04
552,AW00016014,Christopher,Wilson,Married,Male,1979-03-05,United States,2026-01-04
553,AW00016015,Jessica,Cooper,Single,Female,1984-08-02,United States,2026-01-04
554,AW00016016,Bradley,She,Married,Male,1950-02-09,Australia,2026-01-04
555,AW00016017,Jeremy,Ramirez,Married,Male,1984-11-08,United States,2026-01-04
556,AW00016018,Emma,Henderson,Single,Female,1984-10-29,United States,2026-01-04
557,AW00016019,Amber,Hernandez,Single,Female,1984-08-01,United States,2026-01-04
558,AW00016020,Thomas,Diaz,Married,Male,1984-02-23,Canada,2026-01-04
559,AW00016021,Shelby,Sanchez,Single,Female,1984-04-24,Canada,2026-01-04
560,AW00016022,Devin,Hernandez,Single,Male,1984-01-17,United States,2026-01-04
561,AW00016023,Willie,Zhang,Single,Male,1953-01-13,Australia,2026-01-04
562,AW00016024,Isaac,Hill,Married,Male,1984-02-14,United States,2026-01-04
563,AW00016025,Jorge,Sun,Married,Male,1950-09-04,Australia,2026-01-04
564,AW00016026,Byron,Jiménez,Married,Male,1952-01-07,Australia,2026-01-04
565,AW00016027,Anne,Vazquez,Married,Female,1957-08-11,Australia,2026-01-04
566,AW00016028,Cody,Cooper,Married,Male,1951-07-28,Australia,2026-01-04
567,AW00016029,Abby,Patel,Married,Female,1952-05-07,Australia,2026-01-04
568,AW00016030,Max,Martin,Married,Male,1952-11-17,Australia,2026-01-04
569,AW00016031,Ian,Allen,Married,Male,1953-04-08,Australia,2026-01-04
570,AW00016032,Colin,Chavez,Married,Male,1959-01-11,Australia,2026-01-04
571,AW00016033,Erica,Lin,Married,Female,1977-04-13,United Kingdom,2026-01-04
572,AW00016034,Pamela,Suri,Married,Female,1968-06-09,Germany,2026-01-04
573,AW00016035,Sebastian,Morgan,Married,Male,1978-12-12,United Kingdom,2026-01-04
574,AW00016036,Maria,Long,Married,Female,1967-06-02,United Kingdom,2026-01-04
575,AW00016037,Melissa,Kelly,Married,Female,1966-11-05,Germany,2026-01-04
576,AW00016038,Roy,Sai,Married,Male,1978-01-02,United Kingdom,2026-01-04
577,AW00016039,Steve,Yang,Married,Male,1966-11-03,Germany,2026-01-04
578,AW00016040,Casey,Gill,Married,Male,1979-04-02,France,2026-01-04
579,AW00016041,Pedro,Raman,Single,Male,1966-11-05,France,2026-01-04
580,AW00016042,Ian,Hall,Single,Male,1942-01-18,France,2026-01-04
581,AW00016043,Mathew,Romero,Single,Male,1980-03-05,United Kingdom,2026-01-04
582,AW00016044,Connie,Rai,Married,Female,1964-03-08,Germany,2026-01-04
583,AW00016045,Evelyn,Sara,Married,Female,1969-06-30,United Kingdom,2026-01-04
584,AW00016046,Robyn,Gomez,Single,Female,1969-08-16,United Kingdom,2026-01-04
585,AW00016047,Taylor,Johnson,Married,Female,1968-07-05,Germany,2026-01-04
586,AW00016048,Kelli,Yang,Single,Female,1979-05-04,Germany,2026-01-04
587,AW00016049,Ashlee,Nara,Married,Female,1968-05-08,Germany,2026-01-04
588,AW00016050,Reginald,Moreno,Married,Male,1962-09-08,United Kingdom,2026-01-04
589,AW00016051,Leonard,Xu,Married,Male,1973-03-14,France,2026-01-04
590,AW00016052,Danny,Gutierrez,Married,Male,1962-05-06,France,2026-01-04
591,AW00016053,Frederick,Perez,Married,Male,1967-06-15,United Kingdom,2026-01-04
592,AW00016054,Hector,Ortega,Single,Male,1961-12-17,United Kingdom,2026-01-04
593,AW00016055,Ryan,Lee,Married,Male,1961-06-17,Germany,2026-01-04
594,AW00016056,Alison,Shan,Married,Female,1966-09-17,France,2026-01-04
595,AW00016057,Michele,Gomez,Married,Female,1966-12-10,Germany,2026-01-04
596,AW00016058,Margaret,Zhang,Married,Female,1965-05-31,United Kingdom,2026-01-04
597,AW00016059,Jésus,Carlson,Married,Male,1944-04-09,Germany,2026-01-04
598,AW00016060,Antonio,Griffin,Married,Male,1976-04-25,United States,2026-01-04
